,Promedio1,DesviacionEstandar1,Media1,Minimo1,Maximo1,Promedio2,DesviacionEstandar2,Media2,Minimo2,Maximo2,Promedio3,DesviacionEstandar3,Media3,Minimo3,Maximo3,Promedio4,DesviacionEstandar4,Media4,Minimo4,Maximo4,Promedio5,DesviacionEstandar5,Media5,Minimo5,Maximo5,Promedio6,DesviacionEstandar6,Media6,Minimo6,Maximo6,Promedio7,DesviacionEstandar7,Media7,Minimo7,Maximo7,Promedio8,DesviacionEstandar8,Media8,Minimo8,Maximo8,Promedio9,DesviacionEstandar9,Media9,Minimo9,Maximo9,Promedio10,DesviacionEstandar10,Media10,Minimo10,Maximo10,Promedio11,DesviacionEstandar11,Media11,Minimo11,Maximo11,Promedio12,DesviacionEstandar12,Media12,Minimo12,Maximo12,Emocion
102,0.0,54.69,12.54,-195.87,91.14,0.0,72.06,2.22,-186.15,156.21,0.0,107.0,-5.61,-186.22,368.13,0.0,107.18,2.52,-263.89,261.2,0.0,127.95,18.37,-383.08,243.8,0.0,148.24,20.54,-403.7,295.74,0.0,167.03,10.55,-516.05,335.21,0.0,175.68,18.54,-471.8,427.31,0.0,158.58,-8.03,-364.51,479.74,0.0,142.6,-19.37,-349.05,322.02,0.0,112.96,2.36,-285.87,238.3,0.0,125.32,-3.76,-294.91,240.01,07
103,0.0,52.0,14.06,-182.67,66.74,0.0,67.61,-6.91,-144.29,197.05,0.0,94.49,-11.18,-195.13,233.52,0.0,145.96,-10.23,-296.18,337.9,0.0,149.23,37.28,-433.07,278.02,0.0,116.93,16.26,-367.9,320.53,0.0,156.95,2.06,-292.03,405.73,0.0,153.5,-5.35,-333.41,376.56,0.0,177.34,9.45,-390.63,525.4,0.0,164.01,6.11,-386.56,329.41,0.0,152.91,-7.15,-374.05,481.52,0.0,156.72,9.48,-320.57,413.53,08
104,0.0,54.65,12.85,-229.4,78.76,0.0,107.95,11.85,-283.38,190.26,0.0,102.84,20.87,-223.61,253.28,0.0,115.68,-6.32,-288.98,243.98,0.0,126.92,3.87,-406.86,291.21,0.0,158.87,-2.49,-349.41,308.79,0.0,167.18,-19.82,-405.24,420.91,0.0,137.4,26.32,-376.77,340.82,0.0,118.16,-10.79,-312.08,283.73,0.0,156.19,-0.78,-388.76,349.06,0.0,125.57,27.27,-415.57,218.16,0.0,132.38,-16.11,-285.06,364.26,01
105,0.0,49.74,6.47,-123.35,87.65,0.0,106.04,8.58,-302.75,175.63,0.0,112.98,0.63,-250.94,225.82,0.0,115.97,7.39,-279.19,230.28,0.0,102.7,-2.31,-208.82,279.76,0.0,166.94,3.23,-401.82,363.38,0.0,174.12,-24.49,-354.82,437.14,0.0,126.74,12.82,-340.15,290.8,0.0,133.61,-0.44,-298.55,318.88,0.0,137.75,3.01,-324.4,393.44,0.0,129.75,5.03,-329.59,335.96,0.0,135.21,-7.08,-363.56,340.35,02
106,0.0,61.16,14.0,-218.8,93.15,0.0,79.51,15.64,-232.2,160.27,0.0,101.34,-14.02,-243.29,280.49,0.0,126.16,14.42,-339.97,322.12,0.0,118.28,11.32,-275.37,284.31,0.0,181.38,6.06,-386.55,390.0,0.0,185.56,-43.63,-448.64,578.43,0.0,160.96,-3.13,-530.91,503.56,0.0,149.93,-4.34,-410.27,296.16,0.0,132.46,-8.82,-337.25,378.6,0.0,158.08,-38.52,-310.53,505.66,0.0,145.03,12.78,-327.19,297.64,03
107,0.0,64.16,17.49,-151.21,106.63,0.0,106.77,12.09,-311.06,207.41,0.0,104.68,3.99,-315.35,271.05,0.0,101.85,6.53,-248.03,201.54,0.0,91.17,-1.49,-425.94,239.5,0.0,184.99,-8.38,-525.77,388.69,0.0,183.3,-26.38,-387.78,458.43,0.0,144.29,6.28,-351.69,343.46,0.0,109.31,11.14,-283.16,217.06,0.0,119.25,-14.72,-311.72,314.42,0.0,138.58,-12.27,-285.97,414.41,0.0,103.48,-2.03,-242.88,252.0,04
108,0.0,73.23,28.33,-210.91,102.57,0.0,88.28,3.86,-198.09,214.62,0.0,119.49,7.69,-251.75,273.73,0.0,162.96,-15.27,-339.7,334.39,0.0,126.69,4.44,-343.38,272.13,0.0,176.42,30.43,-537.44,348.34,0.0,206.99,-16.89,-513.3,541.46,0.0,149.52,-21.91,-343.91,406.95,0.0,155.39,14.01,-451.9,348.51,0.0,154.64,-2.47,-287.5,396.05,0.0,153.67,-0.45,-330.06,311.82,0.0,146.56,6.83,-357.13,309.29,05
109,0.0,58.92,17.32,-148.01,94.54,0.0,100.06,18.96,-222.05,213.07,0.0,98.9,-10.19,-217.5,230.6,0.0,88.54,2.13,-313.02,226.75,0.0,99.64,-4.9,-216.38,219.29,0.0,150.22,0.26,-378.84,372.42,0.0,171.83,-4.94,-427.15,406.17,0.0,137.63,6.8,-338.34,293.1,0.0,145.28,-19.59,-311.48,315.61,0.0,131.1,-4.3,-270.83,330.66,0.0,155.4,-5.52,-335.48,433.95,0.0,119.13,-12.69,-253.76,275.7,06
110,0.0,64.39,3.75,-141.19,104.19,0.0,109.35,31.88,-243.08,157.96,0.0,106.01,4.42,-308.56,204.7,0.0,98.79,5.68,-287.13,259.77,0.0,105.51,12.95,-275.19,227.38,0.0,183.9,23.66,-498.94,348.61,0.0,153.29,-10.07,-384.62,346.02,0.0,138.97,11.02,-424.02,272.88,0.0,124.92,2.79,-367.25,279.75,0.0,134.1,-13.29,-269.59,403.29,0.0,129.64,7.39,-292.25,416.77,0.0,140.02,-2.86,-392.19,410.58,07
111,0.0,61.42,5.46,-140.67,100.21,0.0,109.99,10.08,-254.23,182.54,0.0,123.72,-15.48,-247.29,307.73,0.0,102.42,-1.15,-270.52,249.6,0.0,111.32,-5.73,-334.86,249.16,0.0,194.76,23.41,-621.21,468.86,0.0,191.52,16.85,-428.95,437.2,0.0,186.96,-30.82,-423.85,517.04,0.0,120.88,9.22,-359.05,280.06,0.0,128.66,-11.61,-267.81,265.08,0.0,143.86,-0.69,-361.38,444.42,0.0,118.55,4.85,-510.84,218.5,08
112,0.0,59.96,18.14,-201.54,95.03,0.0,80.82,-6.67,-174.62,248.5,0.0,123.85,-6.0,-284.39,376.96,0.0,112.73,-15.84,-264.8,255.47,0.0,105.1,3.73,-228.85,329.15,0.0,147.9,-16.25,-322.25,477.13,0.0,162.43,-19.37,-391.97,549.09,0.0,172.09,-35.86,-283.69,528.31,0.0,180.22,25.96,-403.69,383.56,0.0,153.12,7.55,-350.77,332.85,0.0,149.61,-11.52,-313.14,382.49,0.0,169.51,-25.86,-351.29,365.14,01
113,0.0,54.43,16.1,-176.42,80.8,0.0,85.33,-3.07,-189.67,183.0,0.0,99.82,6.77,-262.52,235.98,0.0,105.42,-5.26,-254.42,233.89,0.0,116.19,-9.49,-315.86,280.24,0.0,140.38,10.42,-291.54,343.99,0.0,160.05,-3.14,-368.51,431.65,0.0,177.94,-2.57,-365.22,439.38,0.0,155.87,18.23,-392.52,431.92,0.0,126.64,12.72,-383.83,289.63,0.0,125.2,-3.06,-379.54,420.11,0.0,146.21,18.67,-440.81,256.74,02
114,0.0,66.96,20.94,-198.83,90.41,0.0,70.4,2.82,-214.41,160.46,0.0,119.79,-0.07,-309.67,313.8,0.0,97.83,-10.2,-210.85,199.42,0.0,134.02,17.43,-355.01,247.53,0.0,178.78,27.83,-573.93,418.88,0.0,187.82,-18.48,-395.58,358.75,0.0,176.1,5.12,-320.85,632.87,0.0,166.69,-11.35,-361.33,440.38,0.0,147.9,-4.18,-292.9,387.14,0.0,141.45,-10.43,-325.29,368.21,0.0,151.92,-3.16,-294.03,364.95,03
115,0.0,66.08,23.31,-129.77,94.16,0.0,66.89,-0.05,-211.43,151.52,0.0,75.41,16.65,-232.86,187.34,0.0,111.15,14.78,-276.04,235.9,0.0,104.9,-3.2,-283.87,240.23,0.0,143.94,28.49,-476.26,239.03,0.0,156.13,11.5,-348.2,432.57,0.0,121.75,16.72,-324.96,258.06,0.0,150.09,-26.19,-393.69,375.38,0.0,149.07,11.8,-432.53,341.56,0.0,133.52,-1.4,-362.21,312.7,0.0,166.45,7.15,-386.75,418.34,03
116,0.0,76.13,29.62,-178.57,122.82,0.0,77.98,0.82,-184.0,159.71,0.0,102.94,8.05,-305.46,229.48,0.0,121.04,16.22,-325.88,210.69,0.0,122.29,-5.13,-246.43,261.71,0.0,163.25,21.32,-400.49,300.52,0.0,152.26,-12.57,-370.74,348.03,0.0,173.17,-23.6,-519.17,448.0,0.0,139.61,4.76,-352.01,366.75,0.0,163.07,12.93,-382.61,375.18,0.0,123.91,1.15,-272.2,317.46,0.0,164.22,36.14,-583.8,303.69,04
117,0.0,59.33,17.24,-223.65,71.13,0.0,72.59,-4.09,-160.29,139.66,0.0,124.64,1.41,-269.83,342.71,0.0,153.52,-23.47,-379.72,328.12,0.0,132.04,2.46,-270.89,296.23,0.0,149.96,-19.66,-360.24,276.9,0.0,171.85,-10.55,-340.71,438.14,0.0,207.32,-16.02,-373.96,454.02,0.0,191.27,-14.35,-451.76,533.17,0.0,153.16,17.43,-589.9,298.83,0.0,132.65,0.53,-378.86,355.25,0.0,142.12,-4.84,-378.47,373.65,05
118,0.0,45.15,14.07,-174.21,72.26,0.0,84.47,0.06,-215.39,176.81,0.0,79.93,3.1,-224.93,239.74,0.0,172.18,34.64,-354.2,335.59,0.0,92.73,-13.87,-198.04,283.77,0.0,159.68,3.28,-374.31,341.51,0.0,152.67,3.92,-342.36,314.45,0.0,138.39,13.58,-451.14,407.06,0.0,146.09,-1.17,-326.65,403.61,0.0,138.24,8.2,-422.79,271.32,0.0,117.65,10.63,-265.0,236.67,0.0,167.43,50.51,-401.08,429.86,06
119,0.0,58.45,15.84,-176.25,88.94,0.0,112.23,9.34,-267.39,201.79,0.0,111.83,1.26,-321.62,238.84,0.0,117.61,13.99,-277.01,217.06,0.0,107.81,-11.26,-229.54,229.53,0.0,170.7,1.19,-441.12,310.22,0.0,173.45,31.53,-483.52,299.56,0.0,138.01,-11.37,-458.95,304.42,0.0,169.05,5.96,-468.31,483.99,0.0,128.24,-6.82,-335.8,311.02,0.0,119.22,-8.7,-231.2,435.39,0.0,165.97,-8.07,-346.2,551.76,07
120,0.0,59.12,16.25,-232.05,79.86,0.0,63.93,-7.92,-144.21,183.06,0.0,121.51,5.23,-223.02,290.08,0.0,102.87,10.3,-211.44,211.91,0.0,113.41,13.85,-277.45,247.55,0.0,166.79,26.64,-407.5,288.27,0.0,187.54,-5.05,-429.78,461.84,0.0,147.09,-14.64,-299.78,415.31,0.0,175.86,1.87,-455.59,363.46,0.0,167.03,2.56,-496.87,371.4,0.0,126.53,2.03,-252.41,300.38,0.0,142.97,7.86,-328.5,336.91,08
121,0.0,69.37,24.6,-236.33,99.67,0.0,110.19,14.53,-328.67,215.19,0.0,145.78,3.06,-269.9,324.79,0.0,112.35,-5.71,-246.99,239.2,0.0,124.74,14.8,-368.77,264.16,0.0,162.21,16.21,-445.51,387.8,0.0,175.25,-17.43,-373.65,390.3,0.0,148.7,0.77,-379.32,378.14,0.0,165.54,11.8,-469.14,412.55,0.0,118.36,-10.57,-316.5,267.96,0.0,143.77,-14.77,-376.29,442.65,0.0,133.58,-8.12,-357.41,330.13,01
122,0.0,50.61,14.77,-156.53,65.31,0.0,113.77,20.0,-266.2,200.9,0.0,130.06,10.81,-248.04,356.85,0.0,131.31,24.86,-418.28,225.76,0.0,101.78,5.36,-246.01,175.36,0.0,144.54,26.3,-389.17,251.58,0.0,185.33,-2.47,-450.12,412.81,0.0,160.52,26.59,-392.53,377.71,0.0,124.63,11.56,-352.09,271.29,0.0,141.07,-12.02,-396.74,336.56,0.0,160.3,14.92,-535.79,330.64,0.0,112.61,1.39,-296.32,292.99,02
123,0.0,67.56,23.38,-191.56,79.96,0.0,82.63,5.78,-207.01,214.22,0.0,142.49,-10.1,-243.17,337.81,0.0,149.47,7.63,-354.23,357.8,0.0,113.02,3.42,-292.81,261.57,0.0,147.63,19.55,-432.9,246.68,0.0,189.63,-19.61,-368.98,434.66,0.0,172.3,16.33,-378.14,406.22,0.0,139.23,-3.16,-369.67,315.76,0.0,127.21,-2.29,-354.53,539.19,0.0,194.63,6.07,-500.58,388.26,0.0,154.46,-3.23,-411.14,355.49,03
124,0.0,71.38,23.79,-179.73,118.92,0.0,99.79,13.02,-231.84,206.25,0.0,118.78,-2.18,-276.23,264.19,0.0,135.0,8.28,-398.35,284.68,0.0,125.87,24.05,-316.13,232.95,0.0,127.6,15.33,-293.39,269.7,0.0,185.41,-22.18,-366.72,480.38,0.0,151.24,22.72,-413.5,399.46,0.0,150.95,-12.93,-395.88,534.6,0.0,123.35,-9.69,-293.31,421.64,0.0,135.85,5.7,-426.19,279.08,0.0,115.66,-4.96,-341.29,254.6,04
125,0.0,67.94,26.38,-198.76,116.54,0.0,95.95,-15.18,-241.45,235.7,0.0,149.07,0.75,-254.52,348.23,0.0,145.65,16.64,-391.38,298.74,0.0,145.91,3.06,-320.92,347.89,0.0,170.41,-0.82,-477.15,407.46,0.0,203.07,-6.77,-397.27,483.38,0.0,174.51,-31.0,-314.23,467.04,0.0,159.42,23.73,-346.05,299.79,0.0,128.43,1.73,-307.6,452.01,0.0,154.54,8.66,-476.51,298.62,0.0,162.65,23.54,-406.72,471.5,05
126,0.0,64.7,23.34,-187.89,71.35,0.0,95.25,1.86,-305.99,199.82,0.0,116.15,7.03,-260.26,242.17,0.0,128.64,-4.22,-277.8,394.68,0.0,114.38,28.1,-277.7,221.08,0.0,145.87,0.55,-374.52,313.63,0.0,178.06,-44.19,-283.45,464.18,0.0,168.37,6.61,-495.99,363.17,0.0,123.09,2.3,-291.86,299.3,0.0,114.66,-7.3,-275.41,270.63,0.0,173.63,13.54,-496.93,466.85,0.0,129.25,0.46,-289.82,361.01,06
127,0.0,62.28,22.6,-174.45,101.03,0.0,113.59,5.74,-237.46,219.18,0.0,133.54,13.88,-306.9,302.44,0.0,116.97,5.74,-326.32,253.34,0.0,124.61,3.22,-326.58,369.4,0.0,122.96,22.76,-290.33,225.48,0.0,180.38,-39.65,-334.45,409.21,0.0,194.68,-13.05,-491.65,464.91,0.0,149.34,1.38,-336.93,392.2,0.0,142.88,-9.56,-449.52,354.53,0.0,122.09,-12.22,-307.64,341.0,0.0,133.41,-15.69,-420.13,314.55,07
128,0.0,64.93,16.92,-213.79,85.29,0.0,89.46,5.32,-201.76,208.62,0.0,123.29,-13.0,-196.19,372.17,0.0,119.56,15.38,-338.21,247.32,0.0,140.5,15.5,-386.26,273.63,0.0,134.02,15.66,-487.16,259.48,0.0,167.71,12.91,-467.29,453.11,0.0,141.26,-9.16,-290.48,342.24,0.0,124.19,-17.17,-326.33,357.25,0.0,130.3,6.72,-315.33,297.94,0.0,179.67,8.2,-663.29,373.71,0.0,137.24,6.47,-328.49,330.08,08
129,0.0,46.57,13.36,-142.5,84.75,0.0,65.38,4.39,-193.2,112.22,0.0,108.9,11.83,-258.97,362.38,0.0,128.69,17.96,-286.8,290.09,0.0,129.94,12.42,-379.54,351.19,0.0,169.34,27.5,-382.2,346.19,0.0,119.96,-2.88,-254.29,348.18,0.0,144.67,-5.52,-279.21,369.16,0.0,181.77,-4.5,-359.65,426.49,0.0,180.32,10.55,-458.06,397.65,0.0,142.33,4.95,-447.06,402.92,0.0,150.23,2.39,-352.06,399.03,01
130,0.0,58.57,17.52,-150.88,78.75,0.0,72.87,9.98,-209.59,149.64,0.0,117.47,2.11,-230.9,339.8,0.0,128.55,-23.2,-241.16,313.44,0.0,115.56,5.14,-285.34,289.36,0.0,125.08,1.99,-333.35,326.19,0.0,113.14,-8.03,-296.54,345.05,0.0,146.16,6.67,-388.12,324.33,0.0,158.12,-8.8,-453.69,364.12,0.0,138.01,37.33,-443.42,292.14,0.0,115.67,9.79,-280.34,258.31,0.0,124.49,7.95,-282.76,399.93,02
131,0.0,53.8,4.64,-161.22,74.01,0.0,68.85,13.34,-235.86,121.55,0.0,119.69,5.72,-229.05,264.82,0.0,129.68,-16.27,-333.36,246.28,0.0,147.59,-15.62,-357.54,418.61,0.0,176.64,47.51,-364.59,345.96,0.0,124.64,-10.02,-241.3,295.77,0.0,159.97,11.86,-426.59,389.81,0.0,155.56,-2.22,-306.96,377.82,0.0,139.67,13.27,-490.28,300.94,0.0,135.4,-6.38,-393.74,313.78,0.0,131.44,7.87,-384.0,323.37,03
132,0.0,61.42,18.59,-194.33,84.63,0.0,80.8,7.26,-186.15,149.46,0.0,133.14,-5.46,-341.36,345.78,0.0,136.1,22.57,-415.04,269.7,0.0,126.74,8.0,-313.1,264.25,0.0,181.89,15.57,-478.86,398.91,0.0,124.0,-2.88,-258.14,339.35,0.0,148.26,-15.13,-362.32,421.56,0.0,147.06,-24.3,-351.18,362.22,0.0,140.15,17.01,-358.96,291.54,0.0,133.19,3.98,-362.58,343.1,0.0,136.61,-2.7,-357.17,354.03,04
133,0.0,42.43,5.92,-104.2,85.7,0.0,83.17,25.16,-196.09,157.45,0.0,79.75,8.8,-199.39,194.26,0.0,160.6,26.19,-358.85,249.32,0.0,122.35,-5.15,-366.61,285.47,0.0,160.1,7.36,-380.36,330.71,0.0,111.62,-6.29,-273.37,273.33,0.0,141.13,-14.1,-277.87,559.29,0.0,143.6,8.47,-342.47,330.42,0.0,117.4,6.65,-304.18,307.68,0.0,142.0,-3.83,-273.45,406.58,0.0,150.64,-11.59,-321.0,383.22,05
134,0.0,63.5,6.67,-172.08,117.31,0.0,97.79,2.37,-223.21,196.56,0.0,123.86,7.16,-320.39,300.78,0.0,146.12,39.09,-488.57,215.32,0.0,138.11,2.08,-510.63,320.72,0.0,160.09,-8.82,-446.92,312.12,0.0,141.84,35.88,-370.56,293.89,0.0,161.4,13.44,-394.06,312.61,0.0,150.68,-5.9,-308.35,367.96,0.0,160.19,-1.12,-413.6,297.19,0.0,134.88,16.6,-489.7,309.91,0.0,126.94,6.68,-449.7,271.24,06
135,0.0,58.26,12.15,-173.61,94.49,0.0,93.63,9.62,-205.34,169.73,0.0,105.95,-1.65,-226.19,218.32,0.0,147.95,8.95,-271.92,273.24,0.0,138.55,7.3,-329.33,302.74,0.0,175.56,-4.17,-451.41,329.73,0.0,139.96,20.39,-303.32,292.38,0.0,154.94,0.98,-411.99,346.86,0.0,140.47,14.02,-375.3,293.11,0.0,110.71,25.01,-212.13,208.1,0.0,126.4,16.59,-339.44,283.86,0.0,145.02,3.93,-508.45,275.66,07
136,0.0,65.92,8.24,-161.22,101.4,0.0,81.71,11.39,-160.78,186.68,0.0,106.67,-11.14,-238.5,284.08,0.0,115.75,5.0,-295.46,282.93,0.0,135.32,1.11,-329.5,345.96,0.0,120.92,1.15,-240.47,266.86,0.0,125.46,4.91,-311.35,301.71,0.0,150.99,15.43,-460.2,349.6,0.0,124.81,6.72,-387.35,305.19,0.0,113.5,12.98,-275.71,283.23,0.0,148.73,-18.08,-426.31,427.75,0.0,144.63,-3.02,-320.45,305.59,08
137,0.0,51.2,10.64,-192.69,61.56,0.0,79.03,9.16,-238.68,153.67,0.0,115.37,-12.77,-241.85,319.05,0.0,110.97,-2.72,-263.89,245.88,0.0,102.62,11.23,-242.96,222.91,0.0,177.86,20.1,-389.33,374.91,0.0,119.86,-6.32,-314.09,311.95,0.0,115.69,2.52,-422.4,319.9,0.0,130.86,14.53,-320.37,310.43,0.0,135.79,-14.61,-271.51,364.76,0.0,114.99,-2.97,-281.2,237.97,0.0,136.95,8.89,-324.68,351.88,01
138,0.0,55.85,15.11,-197.87,78.65,0.0,99.98,21.62,-275.85,163.47,0.0,114.53,-23.1,-237.96,351.3,0.0,110.85,5.82,-240.88,277.3,0.0,104.54,-7.46,-226.01,222.48,0.0,184.16,21.76,-410.38,395.82,0.0,141.26,0.78,-356.34,298.53,0.0,140.57,-19.38,-262.13,366.7,0.0,137.73,-11.59,-402.92,403.74,0.0,135.46,14.17,-458.29,324.23,0.0,131.94,-4.05,-356.24,347.98,0.0,109.73,11.12,-282.45,246.89,02
139,0.0,47.44,7.0,-166.22,74.16,0.0,85.96,16.17,-208.66,193.23,0.0,126.55,-0.14,-323.27,312.63,0.0,113.37,-5.31,-258.99,302.63,0.0,105.21,-0.92,-275.41,226.61,0.0,187.81,2.39,-473.56,399.67,0.0,146.58,5.46,-339.56,326.02,0.0,143.12,2.2,-381.39,468.2,0.0,149.4,-4.27,-436.96,383.84,0.0,142.13,-11.68,-262.13,341.8,0.0,145.1,-12.18,-366.33,342.04,0.0,138.99,-2.17,-282.55,443.8,03
140,0.0,56.78,15.34,-157.15,73.08,0.0,82.04,21.19,-252.42,187.44,0.0,104.18,-22.04,-248.44,263.57,0.0,114.57,-5.44,-265.59,309.21,0.0,121.43,-33.92,-239.06,405.12,0.0,152.87,-0.52,-395.28,331.17,0.0,167.78,10.8,-487.81,336.56,0.0,165.63,-28.65,-256.43,488.83,0.0,119.58,-13.0,-288.66,300.18,0.0,139.88,7.98,-412.77,289.11,0.0,147.59,-10.9,-283.88,254.29,0.0,116.75,-2.92,-332.82,298.94,04
141,0.0,66.53,24.14,-165.94,88.41,0.0,89.59,3.08,-193.37,214.21,0.0,132.53,-19.09,-255.69,340.14,0.0,123.3,22.73,-261.58,317.08,0.0,114.13,3.53,-236.73,313.78,0.0,198.77,2.57,-486.56,373.24,0.0,170.21,-7.84,-415.25,494.97,0.0,196.2,-30.85,-431.33,563.68,0.0,174.61,3.47,-575.53,416.78,0.0,142.19,9.25,-413.49,339.47,0.0,177.39,-9.28,-350.14,355.34,0.0,128.74,-12.4,-240.85,375.0,05
142,0.0,57.08,16.4,-184.97,80.29,0.0,64.62,-0.65,-178.3,190.4,0.0,126.33,-6.56,-243.12,266.58,0.0,142.54,11.18,-374.62,385.54,0.0,141.14,5.33,-305.85,292.1,0.0,183.71,36.23,-425.05,308.17,0.0,171.45,-2.48,-370.39,380.25,0.0,122.08,-6.03,-311.28,289.26,0.0,152.56,-9.75,-413.84,366.6,0.0,124.15,-4.91,-225.38,378.52,0.0,147.2,3.74,-393.52,362.81,0.0,145.13,-15.84,-366.95,295.41,06
143,0.0,71.43,6.75,-129.84,120.53,0.0,67.73,-4.4,-231.97,151.74,0.0,126.56,17.66,-245.65,252.49,0.0,127.8,23.45,-341.16,191.23,0.0,92.45,-1.72,-272.02,176.11,0.0,156.65,11.95,-410.63,338.68,0.0,165.48,-35.16,-337.63,476.7,0.0,120.11,4.41,-334.01,250.8,0.0,104.08,-2.72,-245.13,350.92,0.0,99.88,-8.91,-201.47,307.38,0.0,118.62,5.97,-265.41,298.14,0.0,125.54,6.34,-301.19,372.26,07
144,0.0,52.31,10.05,-184.85,88.76,0.0,83.06,15.15,-283.83,118.83,0.0,121.33,-13.61,-264.33,244.29,0.0,119.03,4.84,-298.02,200.02,0.0,114.22,0.58,-335.45,259.91,0.0,195.7,13.61,-417.4,393.79,0.0,190.35,-21.36,-433.41,508.36,0.0,150.46,2.19,-412.44,287.95,0.0,145.36,20.43,-390.47,327.0,0.0,113.23,1.08,-295.28,272.34,0.0,164.1,-0.13,-408.66,330.05,0.0,118.16,6.38,-289.95,365.23,08
145,0.0,43.68,12.35,-144.46,70.66,0.0,86.32,-7.71,-174.57,197.68,0.0,102.19,-14.63,-189.61,408.87,0.0,113.91,5.41,-259.36,245.38,0.0,152.42,2.95,-351.43,350.39,0.0,123.98,5.34,-291.6,241.26,0.0,117.74,-10.28,-256.27,404.19,0.0,142.49,-3.81,-408.65,299.93,0.0,159.56,4.91,-460.61,326.22,0.0,164.4,-3.75,-445.43,386.4,0.0,127.6,7.26,-300.69,297.39,0.0,152.41,-3.33,-471.06,354.8,01
146,0.0,44.86,10.25,-134.02,60.05,0.0,82.54,3.25,-211.27,157.7,0.0,64.78,-8.98,-124.64,206.65,0.0,86.93,3.75,-203.13,183.44,0.0,106.68,-7.09,-243.45,230.31,0.0,116.3,0.3,-262.72,302.91,0.0,129.34,4.57,-420.16,289.03,0.0,143.98,8.77,-389.09,295.58,0.0,135.99,13.99,-364.97,360.89,0.0,148.0,1.64,-453.21,384.26,0.0,131.17,7.5,-331.76,287.84,0.0,159.65,-29.93,-339.56,430.95,02
147,0.0,38.78,9.8,-103.17,56.6,0.0,59.86,11.3,-173.03,130.73,0.0,72.8,-13.89,-151.76,209.52,0.0,114.28,-5.8,-239.47,199.14,0.0,129.67,8.93,-240.61,255.37,0.0,227.61,-23.29,-449.53,416.89,0.0,150.94,-25.5,-322.13,328.13,0.0,156.61,25.66,-370.87,373.87,0.0,164.29,8.89,-433.94,379.41,0.0,130.18,-4.22,-301.48,521.4,0.0,159.81,-2.84,-345.91,381.2,0.0,132.92,20.51,-347.95,342.75,03
148,0.0,50.49,14.4,-155.07,90.05,0.0,85.84,-13.64,-174.85,197.93,0.0,81.58,-9.24,-132.98,295.87,0.0,120.28,7.18,-254.22,194.67,0.0,136.39,4.77,-313.58,260.73,0.0,132.01,-2.15,-311.03,293.06,0.0,135.48,9.57,-341.44,269.71,0.0,172.38,10.9,-322.73,341.19,0.0,125.1,-3.74,-345.22,259.05,0.0,181.61,12.19,-402.08,381.51,0.0,121.55,-2.07,-360.0,266.65,0.0,168.34,15.06,-409.16,345.16,04
149,0.0,65.02,22.07,-203.06,96.9,0.0,76.86,-13.54,-135.69,211.87,0.0,145.86,-12.41,-359.72,355.59,0.0,135.74,-12.53,-251.83,311.77,0.0,161.79,14.69,-427.92,289.34,0.0,168.68,10.1,-453.21,367.32,0.0,145.89,27.74,-458.01,251.11,0.0,231.4,-44.39,-409.0,579.43,0.0,179.28,-9.68,-462.57,380.28,0.0,142.05,21.1,-313.53,317.59,0.0,148.49,3.98,-341.14,324.68,0.0,161.94,-13.47,-381.98,421.71,05
150,0.0,46.55,6.28,-180.6,63.81,0.0,97.43,-0.94,-175.56,194.13,0.0,100.73,-4.25,-273.14,242.37,0.0,98.26,-7.19,-247.34,236.09,0.0,131.45,-1.15,-290.83,313.9,0.0,185.01,0.05,-455.19,522.37,0.0,137.07,-9.16,-287.23,319.59,0.0,193.23,-11.62,-527.6,397.85,0.0,167.78,-9.85,-350.91,405.32,0.0,184.33,-2.9,-394.35,469.53,0.0,150.45,0.72,-337.4,368.92,0.0,153.52,2.68,-388.59,380.73,06
151,0.0,57.56,6.38,-105.43,106.77,0.0,102.56,-23.68,-236.72,225.7,0.0,111.54,12.88,-219.07,292.71,0.0,116.06,-13.29,-232.43,312.13,0.0,103.07,-0.98,-357.27,321.57,0.0,168.21,27.68,-343.57,410.65,0.0,125.75,7.58,-374.52,248.05,0.0,207.28,5.82,-449.12,387.29,0.0,166.58,35.88,-545.28,286.13,0.0,129.4,7.75,-363.7,252.87,0.0,143.43,10.52,-350.89,316.98,0.0,168.58,-8.77,-364.82,437.83,07
152,0.0,49.66,14.62,-184.07,65.94,0.0,90.98,-9.13,-180.26,213.54,0.0,131.75,-1.1,-234.73,484.33,0.0,104.53,1.7,-202.97,231.79,0.0,130.33,-1.74,-287.37,372.97,0.0,157.55,15.84,-431.41,292.88,0.0,137.81,18.03,-315.07,361.33,0.0,164.35,-28.22,-391.77,344.6,0.0,192.27,-20.67,-363.02,509.09,0.0,154.96,7.78,-536.36,390.57,0.0,104.53,-1.27,-259.58,254.43,0.0,154.91,-12.38,-268.66,379.16,08
153,0.0,57.5,8.32,-195.79,91.51,0.0,98.86,3.3,-263.61,225.0,0.0,109.18,11.15,-267.71,270.85,0.0,108.33,-5.38,-275.64,243.71,0.0,124.98,2.69,-339.41,381.33,0.0,147.13,17.28,-466.82,424.82,0.0,145.76,0.99,-354.83,322.99,0.0,147.83,-3.53,-440.55,340.58,0.0,143.15,6.18,-311.52,444.92,0.0,157.49,-6.01,-323.15,378.54,0.0,121.34,1.64,-326.66,344.35,0.0,157.13,26.47,-387.24,309.92,01
